GEO,TOUR_MEASURE,FREQ,TIME_PERIOD,ACTIVITY,UNIT_LOC_RANKING,L_STAY,OBS_VALUE_NIVEAU
2025-COM-08355,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08311,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08183,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08383,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08404,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08203,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08268,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08206,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08281,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08369,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08245,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08406,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08357,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08361,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08217,PLACE,A,2025,I553,_T,_T,227.0
2025-COM-08429,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08425,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08464,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08458,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08186,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08434,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08399,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08332,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08269,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08167,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08381,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08372,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08365,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08282,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08207,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08276,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08239,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08426,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08378,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08193,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08396,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08422,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08307,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08298,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08202,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08282,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08422,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08272,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08274,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08329,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08469,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08419,PLACE,A,2025,I553,_T,_T,20.0
2025-COM-08486,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08228,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08172,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08476,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08477,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08428,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08431,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08179,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08319,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08321,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08316,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08326,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08468,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08189,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08347,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08336,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08335,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08312,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08218,PLACE,A,2025,I551,_T,_T,8.0
2025-COM-08222,PLACE,A,2025,I553,_T,_T,80.0
2025-COM-08194,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08378,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08168,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08168,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08446,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08440,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08492,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08248,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08479,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08304,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08352,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08352,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08427,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08383,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08382,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08380,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08197,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08448,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08436,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08433,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08271,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08481,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08360,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08277,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08391,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08456,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08459,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08340,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08336,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08326,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08496,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08199,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08203,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08433,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08437,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08301,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08239,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08182,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08366,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08199,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08202,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08329,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08330,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08417,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08437,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08429,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08426,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08269,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08386,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08400,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08394,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08397,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08256,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08403,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08412,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08306,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08166,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08320,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08366,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08351,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08314,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08325,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08281,PLACE,A,2025,I553,_T,_T,89.0
2025-COM-08174,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08323,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08318,PLACE,A,2025,I553,_T,_T,27.0
2025-COM-08196,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08489,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08432,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08483,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08279,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08372,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08369,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08216,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08226,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08333,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08376,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08375,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08259,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08491,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08319,PLACE,A,2025,I551,_T,_T,10.0
2025-COM-08306,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08465,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08444,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08449,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08248,PLACE,A,2025,I551,_T,_T,16.0
2025-COM-08200,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08201,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08396,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08415,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08421,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08368,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08240,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08407,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08235,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08468,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08289,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08293,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08390,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08482,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08430,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08249,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08455,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08449,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08350,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08340,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08370,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08286,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08169,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08381,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08189,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08395,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08254,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08247,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08420,PLACE,A,2025,I553,_T,_T,216.0
2025-COM-08413,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08487,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08471,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08356,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08368,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08235,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08236,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08234,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08222,PLACE,A,2025,I551,_T,_T,28.0
2025-COM-08218,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08403,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08175,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08425,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08315,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08303,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08379,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08364,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08473,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08229,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08424,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08302,PLACE,A,2025,I551,_T,_T,24.0
2025-COM-08341,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08332,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08445,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08454,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08503,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08305,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08496,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08500,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08214,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08502,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08501,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08499,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08501,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08500,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08498,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08503,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08497,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08499,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08502,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08498,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08497,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08014,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08134,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08045,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08036,PLACE,A,2025,I553,_T,_T,30.0
2025-COM-08232,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08146,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08382,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08260,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08384,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08220,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08219,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08357,PLACE,A,2025,I551,_T,_T,37.0
2025-COM-08419,PLACE,A,2025,I551,_T,_T,19.0
2025-COM-08275,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08398,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-08438,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08343,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-08208,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09052,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09062,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09083,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09125,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09066,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09069,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09105,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09040,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09126,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09147,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09208,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09094,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09157,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09008,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09074,PLACE,A,2025,I553,_T,_T,164.0
2025-COM-09055,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09238,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09243,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09001,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09080,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09083,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09203,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09021,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09089,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09092,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09075,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09128,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09012,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09156,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09180,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09188,PLACE,A,2025,I553,_T,_T,58.0
2025-COM-09187,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09102,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09027,PLACE,A,2025,I553,_T,_T,14.0
2025-COM-09032,PLACE,A,2025,I553,_T,_T,212.0
2025-COM-09038,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09235,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09137,PLACE,A,2025,I553,_T,_T,90.0
2025-COM-09209,PLACE,A,2025,I553,_T,_T,126.0
2025-COM-09016,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09066,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09113,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09115,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09154,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09045,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09127,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09195,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09250,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09121,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09175,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09155,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09228,PLACE,A,2025,I551,_T,_T,10.0
2025-COM-09059,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09175,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09291,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09019,PLACE,A,2025,I553,_T,_T,39.0
2025-COM-09196,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09239,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09188,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09116,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09265,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09139,PLACE,A,2025,I553,_T,_T,57.0
2025-COM-09138,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09053,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09242,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09167,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09034,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09097,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09228,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09007,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09031,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09176,PLACE,A,2025,I551,_T,_T,10.0
2025-COM-09151,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09119,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09256,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09259,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09105,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09098,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09158,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09056,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09211,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09291,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09067,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09269,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09246,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09214,PLACE,A,2025,I553,_T,_T,94.0
2025-COM-09197,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09208,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09185,PLACE,A,2025,I551,_T,_T,33.0
2025-COM-09131,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09058,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09179,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09100,PLACE,A,2025,I551,_T,_T,8.0
2025-COM-09285,PLACE,A,2025,I553,_T,_T,172.0
2025-COM-09096,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09199,PLACE,A,2025,I553,_T,_T,23.0
2025-COM-09086,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09148,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09130,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09037,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09042,PLACE,A,2025,I551,_T,_T,17.0
2025-COM-09145,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09146,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09282,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09177,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09022,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09017,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09225,PLACE,A,2025,I551,_T,_T,135.0
2025-COM-09205,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09133,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09289,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09168,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09035,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09178,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09091,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09229,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09217,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09150,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09258,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09253,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09021,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09210,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09168,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09166,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09122,PLACE,A,2025,I553,_T,_T,135.0
2025-COM-09165,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09165,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09064,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09257,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09220,PLACE,A,2025,I553,_T,_T,86.0
2025-COM-09217,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09027,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09024,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09206,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09166,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09249,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09264,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09268,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09047,PLACE,A,2025,I551,_T,_T,11.0
2025-COM-09049,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09050,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09281,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09231,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09232,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09009,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09004,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09245,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09210,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09226,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09068,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09284,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09054,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09029,PLACE,A,2025,I553,_T,_T,96.0
2025-COM-09220,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09301,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09169,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09128,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09033,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09111,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09251,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09261,PLACE,A,2025,I551,_T,_T,21.0
2025-COM-09230,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09281,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09215,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09100,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09199,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09006,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09136,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09262,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09159,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09258,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09076,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09190,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09124,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09122,PLACE,A,2025,I551,_T,_T,197.0
2025-COM-09200,PLACE,A,2025,I553,_T,_T,25.0
2025-COM-09089,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09132,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09042,PLACE,A,2025,I553,_T,_T,94.0
2025-COM-09244,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09101,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09297,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09070,PLACE,A,2025,I553,_T,_T,99.0
2025-COM-09025,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09204,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09204,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09206,PLACE,A,2025,I551,_T,_T,7.0
2025-COM-09111,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09201,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09184,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09301,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-09054,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-09060,PLACE,A,2025,I551,_T,_T,0.0
